id,fileName,genre,feeling,Arousal,Attention,Certainty,Commitment,Dominance,Enjoyment,Identity,Obstruction,Safety,Valence,Familiarity,url,A,B,C,D,E,F,G,H,I,J,K,L,M
737,KCy7lLQwToI_10.mp3,J,"33% Joyful, cheerful, 22% Energizing, pump-up, 19% Exciting, 17% Beautiful, 17% Proud, strong, 17% Tender, longing, 14% Bittersweet, 14% Romantic, loving, 11% Euphoric, ecstatic, 8% Awe-inspiring, amazing, 8% Calm, relaxing, serene, 8% Compassionate, sympathetic, 8% Goose bumps, 6% Amusing, 6% Anxious, tense, 6% Triumphant, heroic, 3% Dreamy, 3% Eerie, mysterious, 3% Entrancing, 3% Indignant, defiant, 3% Nauseating, revolting",6.0,5.7,6.1,6.2,5.3,6.0,5.9,3.4,5.5,6.2,5.4,https://www.youtube.com/watch?v=KCy7lLQwToI,0.06,0.0,0.06,0.17,0.08,0.03,0.22,0.0,0.03,0.33,0.0,0.0,0.06
738,KEXQkrllGbA_5.mp3,E,"39% Calm, relaxing, serene, 39% Joyful, cheerful, 36% Compassionate, sympathetic, 21% Beautiful, 21% Romantic, loving, 21% Tender, longing, 14% Exciting, 14% Proud, strong, 11% Awe-inspiring, amazing, 11% Energizing, pump-up, 7% Bittersweet, 4% Amusing, 4% Entrancing, 4% Euphoric, ecstatic, 4% Goose bumps, 4% Indignant, defiant, 4% Sad, depressing, 4% Transcendent, mystical, 4% Triumphant, heroic",5.1,5.4,5.3,6.0,4.1,6.8,5.5,2.6,6.4,6.1,7.1,https://www.youtube.com/watch?v=KEXQkrllGbA,0.04,0.0,0.0,0.21,0.39,0.0,0.11,0.0,0.04,0.39,0.04,0.0,0.04
739,KOQR1B35VgM_15.mp3,E,"37% Calm, relaxing, serene, 37% Romantic, loving, 30% Dreamy, 30% Tender, longing, 19% Beautiful, 19% Bittersweet, 15% Transcendent, mystical, 11% Compassionate, sympathetic, 11% Sad, depressing, 7% Eerie, mysterious, 7% Erotic, desirous, 4% Awe-inspiring, amazing, 4% Entrancing, 4% Euphoric, ecstatic, 4% Painful",5.1,5.4,5.5,5.1,4.1,5.6,5.7,4.1,6.1,5.4,6.3,https://www.youtube.com/watch?v=KOQR1B35VgM,0.0,0.0,0.0,0.19,0.37,0.3,0.0,0.07,0.0,0.0,0.11,0.0,0.0
740,KcSzSpWdpwE_1.mp3,A,"72% Amusing, 48% Joyful, cheerful, 16% Energizing, pump-up, 8% Annoying, 8% Exciting, 4% Beautiful, 4% Bittersweet, 4% Calm, relaxing, serene, 4% Tender, longing",5.6,4.4,5.0,4.2,4.0,5.7,5.3,2.9,6.4,6.0,5.1,https://www.youtube.com/watch?v=KcSzSpWdpwE,0.72,0.08,0.0,0.04,0.04,0.0,0.16,0.0,0.0,0.48,0.0,0.0,0.0
741,KgTTSQZtIwI_62.mp3,E,"52% Romantic, loving, 45% Calm, relaxing, serene, 41% Beautiful, 25% Compassionate, sympathetic, 25% Tender, longing, 16% Bittersweet, 9% Awe-inspiring, amazing, 9% Dreamy, 9% Sad, depressing, 7% Joyful, cheerful, 5% Entrancing, 2% Annoying, 2% Erotic, desirous, 2% Euphoric, ecstatic, 2% Proud, strong, 2% Scary, fearful, 2% Triumphant, heroic",5.2,5.5,5.4,5.5,4.2,5.8,5.2,3.7,5.7,6.0,5.9,https://www.youtube.com/watch?v=KgTTSQZtIwI,0.0,0.02,0.0,0.41,0.45,0.09,0.0,0.02,0.0,0.07,0.09,0.02,0.02
742,Ki-UYXQxVyk_30.mp3,K,"30% Sad, depressing, 30% Transcendent, mystical, 22% Eerie, mysterious, 15% Bittersweet, 15% Calm, relaxing, serene, 15% Romantic, loving, 11% Beautiful, 11% Dreamy, 11% Tender, longing, 7% Anxious, tense, 7% Triumphant, heroic, 4% Compassionate, sympathetic, 4% Entrancing, 4% Indignant, defiant, 4% Painful, 4% Scary, fearful",3.8,5.3,4.3,5.1,4.6,5.6,4.7,4.9,5.6,4.8,4.9,https://www.youtube.com/watch?v=Ki-UYXQxVyk,0.0,0.0,0.07,0.11,0.15,0.11,0.0,0.0,0.04,0.0,0.3,0.04,0.07
743,Kmiw4FYTg2U_0.mp3,E,"45% Calm, relaxing, serene, 34% Beautiful, 31% Compassionate, sympathetic, 31% Tender, longing, 24% Sad, depressing, 21% Romantic, loving, 17% Bittersweet, 17% Dreamy, 14% Entrancing, 7% Goose bumps, 7% Joyful, cheerful, 7% Transcendent, mystical, 3% Amusing, 3% Angry, 3% Awe-inspiring, amazing, 3% Energizing, pump-up",4.9,5.2,4.8,5.8,3.2,6.1,4.3,3.6,5.9,6.2,5.2,https://www.youtube.com/watch?v=Kmiw4FYTg2U,0.03,0.0,0.0,0.34,0.45,0.17,0.03,0.0,0.0,0.07,0.24,0.0,0.0
744,Kmzh43Kuyxk_0.mp3,E,"47% Calm, relaxing, serene, 38% Compassionate, sympathetic, 35% Dreamy, 29% Beautiful, 26% Sad, depressing, 24% Tender, longing, 21% Romantic, loving, 18% Entrancing, 15% Bittersweet, 15% Eerie, mysterious, 12% Awe-inspiring, amazing, 9% Transcendent, mystical, 6% Painful, 3% Erotic, desirous, 3% Exciting, 3% Goose bumps, 3% Joyful, cheerful",4.7,5.6,5.2,4.9,3.7,5.9,5.2,4.3,5.4,5.6,5.5,https://www.youtube.com/watch?v=Kmzh43Kuyxk,0.0,0.0,0.0,0.29,0.47,0.35,0.0,0.03,0.0,0.03,0.26,0.0,0.0
745,Kmzh43Kuyxk_80.mp3,K,"26% Sad, depressing, 22% Compassionate, sympathetic, 15% Awe-inspiring, amazing, 15% Bittersweet, 11% Anxious, tense, 11% Dreamy, 11% Entrancing, 11% Romantic, loving, 11% Triumphant, heroic, 7% Beautiful, 7% Calm, relaxing, serene, 7% Eerie, mysterious, 7% Painful, 7% Proud, strong, 7% Transcendent, mystical, 4% Energizing, pump-up, 4% Euphoric, ecstatic, 4% Exciting, 4% Joyful, cheerful",5.1,5.6,5.7,4.6,5.1,5.4,5.0,3.4,5.0,6.1,5.6,https://www.youtube.com/watch?v=Kmzh43Kuyxk,0.0,0.0,0.11,0.07,0.07,0.11,0.04,0.0,0.0,0.04,0.26,0.0,0.11
746,KnLNG0WnGsI_25.mp3,H,"32% Calm, relaxing, serene, 22% Entrancing, 16% Romantic, loving, 11% Anxious, tense, 11% Proud, strong, 8% Dreamy, 8% Erotic, desirous, 5% Compassionate, sympathetic, 5% Energizing, pump-up, 5% Tender, longing, 3% Eerie, mysterious, 3% Euphoric, ecstatic, 3% Exciting, 3% Sad, depressing, 3% Scary, fearful",4.5,5.1,4.5,4.1,3.4,5.5,4.5,3.7,5.2,5.9,5.1,https://www.youtube.com/watch?v=KnLNG0WnGsI,0.0,0.0,0.11,0.0,0.32,0.08,0.05,0.08,0.0,0.0,0.03,0.03,0.0
747,Kp2HkoSmFDE_0.mp3,I,"23% Eerie, mysterious, 15% Annoying, 15% Energizing, pump-up, 15% Indignant, defiant, 15% Proud, strong, 8% Anxious, tense, 8% Euphoric, ecstatic, 8% Exciting, 8% Nauseating, revolting, 8% Scary, fearful, 4% Angry, 4% Awe-inspiring, amazing, 4% Bittersweet, 4% Dreamy, 4% Erotic, desirous, 4% Goose bumps, 4% Painful, 4% Romantic, loving",5.1,4.8,5.1,4.3,6.1,3.9,5.1,4.9,4.1,4.1,4.5,https://www.youtube.com/watch?v=Kp2HkoSmFDE,0.0,0.15,0.08,0.0,0.0,0.04,0.15,0.04,0.15,0.0,0.0,0.08,0.0
748,KrVC5dm5fFc_50.mp3,G,"59% Energizing, pump-up, 22% Euphoric, ecstatic, 22% Exciting, 19% Annoying, 15% Angry, 11% Entrancing, 11% Erotic, desirous, 7% Anxious, tense, 7% Goose bumps, 7% Proud, strong, 4% Amusing, 4% Beautiful, 4% Bittersweet, 4% Calm, relaxing, serene, 4% Compassionate, sympathetic, 4% Eerie, mysterious, 4% Sad, depressing",6.6,4.6,4.7,4.2,6.5,4.4,4.5,4.5,4.3,4.9,5.2,https://www.youtube.com/watch?v=KrVC5dm5fFc,0.04,0.19,0.07,0.04,0.04,0.0,0.59,0.11,0.0,0.0,0.04,0.0,0.0
749,Kurt Vile - 'Pretty Pimpin' Official Video&659pppwniXA.mp3,J,"36% Calm, relaxing, serene, 25% Joyful, cheerful, 18% Energizing, pump-up, 14% Entrancing, 11% Beautiful, 11% Compassionate, sympathetic, 11% Exciting, 11% Romantic, loving, 7% Amusing, 7% Dreamy, 7% Eerie, mysterious, 7% Transcendent, mystical, 4% Anxious, tense, 4% Bittersweet, 4% Euphoric, ecstatic, 4% Indignant, defiant, 4% Proud, strong, 4% Tender, longing",5.1,5.9,5.5,4.8,3.3,6.1,6.2,2.9,6.1,6.0,5.6,https://www.youtube.com/watch?v=659pppwniXA,0.07,0.0,0.04,0.11,0.36,0.07,0.18,0.0,0.04,0.25,0.0,0.0,0.0
750,Kx10MYrh4MY_0.mp3,L,"37% Eerie, mysterious, 33% Scary, fearful, 22% Beautiful, 22% Dreamy, 22% Transcendent, mystical, 19% Anxious, tense, 15% Awe-inspiring, amazing, 15% Exciting, 15% Goose bumps, 11% Entrancing, 11% Euphoric, ecstatic, 7% Compassionate, sympathetic, 7% Energizing, pump-up, 4% Amusing, 4% Annoying, 4% Bittersweet, 4% Proud, strong, 4% Triumphant, heroic",5.1,4.9,5.3,4.5,5.1,5.3,4.7,3.3,4.4,4.7,5.3,https://www.youtube.com/watch?v=Kx10MYrh4MY,0.04,0.04,0.19,0.22,0.0,0.22,0.07,0.0,0.0,0.0,0.0,0.33,0.04
751,Kx10MYrh4MY_9.mp3,G,"43% Energizing, pump-up, 29% Exciting, 18% Entrancing, 11% Amusing, 11% Annoying, 11% Goose bumps, 7% Anxious, tense, 7% Eerie, mysterious, 7% Euphoric, ecstatic, 7% Joyful, cheerful, 7% Scary, fearful, 4% Awe-inspiring, amazing, 4% Compassionate, sympathetic, 4% Dreamy, 4% Indignant, defiant, 4% Nauseating, revolting, 4% Transcendent, mystical",6.6,6.1,5.4,5.2,5.8,5.1,5.9,3.7,5.6,6.4,5.4,https://www.youtube.com/watch?v=Kx10MYrh4MY,0.11,0.11,0.07,0.0,0.0,0.04,0.43,0.0,0.04,0.07,0.0,0.07,0.0
752,Ky0XrQf--n4_455.mp3,M,"55% Triumphant, heroic, 28% Awe-inspiring, amazing, 28% Proud, strong, 21% Anxious, tense, 19% Transcendent, mystical, 17% Exciting, 11% Beautiful, 11% Entrancing, 9% Dreamy, 8% Calm, relaxing, serene, 8% Euphoric, ecstatic, 6% Eerie, mysterious, 6% Energizing, pump-up, 6% Goose bumps, 6% Indignant, defiant, 6% Scary, fearful, 4% Annoying, 4% Compassionate, sympathetic, 2% Amusing, 2% Bittersweet, 2% Joyful, cheerful, 2% Nauseating, revolting, 2% Sad, depressing",5.2,5.3,4.8,4.5,6.1,5.1,4.9,3.8,4.3,4.6,4.1,https://www.youtube.com/watch?v=Ky0XrQf--n4,0.02,0.04,0.21,0.11,0.08,0.09,0.06,0.0,0.06,0.02,0.02,0.06,0.55
753,Kz1CqHw35Bs_68.mp3,G,"57% Energizing, pump-up, 23% Exciting, 17% Euphoric, ecstatic, 14% Annoying, 11% Angry, 11% Indignant, defiant, 11% Proud, strong, 11% Triumphant, heroic, 9% Entrancing, 9% Joyful, cheerful, 9% Nauseating, revolting, 6% Transcendent, mystical, 3% Amusing, 3% Anxious, tense, 3% Dreamy, 3% Eerie, mysterious, 3% Painful, 3% Scary, fearful",5.9,4.5,4.0,4.1,6.8,3.9,5.8,5.0,3.7,3.3,4.8,https://www.youtube.com/watch?v=Kz1CqHw35Bs,0.03,0.14,0.03,0.0,0.0,0.03,0.57,0.0,0.11,0.09,0.0,0.03,0.11
754,L1p8YwHJIuw_0.mp3,I,"24% Energizing, pump-up, 18% Anxious, tense, 18% Indignant, defiant, 16% Eerie, mysterious, 16% Exciting, 16% Proud, strong, 8% Angry, 8% Annoying, 8% Awe-inspiring, amazing, 8% Calm, relaxing, serene, 8% Euphoric, ecstatic, 5% Beautiful, 5% Goose bumps, 5% Scary, fearful, 5% Triumphant, heroic, 3% Amusing, 3% Bittersweet, 3% Compassionate, sympathetic, 3% Entrancing, 3% Nauseating, revolting, 3% Painful, 3% Transcendent, mystical",5.1,5.3,5.1,4.5,5.5,5.3,5.6,3.7,4.3,5.3,4.8,https://www.youtube.com/watch?v=L1p8YwHJIuw,0.03,0.08,0.18,0.05,0.08,0.0,0.24,0.0,0.18,0.0,0.0,0.05,0.05
755,L2H_7ralvK0_20.mp3,F,"32% Calm, relaxing, serene, 32% Transcendent, mystical, 26% Dreamy, 21% Entrancing, 13% Eerie, mysterious, 11% Erotic, desirous, 11% Romantic, loving, 8% Awe-inspiring, amazing, 8% Beautiful, 8% Compassionate, sympathetic, 5% Annoying, 5% Painful, 5% Sad, depressing, 5% Tender, longing, 3% Amusing, 3% Anxious, tense, 3% Energizing, pump-up, 3% Proud, strong, 3% Triumphant, heroic",4.3,5.4,5.0,5.3,3.9,5.0,3.5,4.1,6.4,5.9,5.0,https://www.youtube.com/watch?v=L2H_7ralvK0,0.03,0.05,0.03,0.08,0.32,0.26,0.03,0.11,0.0,0.0,0.05,0.0,0.03
756,L4XEfaktsjs_9.mp3,G,"41% Energizing, pump-up, 19% Exciting, 19% Indignant, defiant, 14% Proud, strong, 11% Angry, 11% Annoying, 11% Anxious, tense, 11% Euphoric, ecstatic, 8% Triumphant, heroic, 5% Bittersweet, 5% Entrancing, 5% Joyful, cheerful, 5% Nauseating, revolting, 3% Beautiful, 3% Compassionate, sympathetic, 3% Eerie, mysterious, 3% Erotic, desirous, 3% Goose bumps, 3% Romantic, loving, 3% Sad, depressing, 3% Scary, fearful, 3% Tender, longing",6.2,5.5,5.1,4.3,6.1,5.4,5.6,4.2,5.2,6.2,6.4,https://www.youtube.com/watch?v=L4XEfaktsjs,0.0,0.11,0.11,0.03,0.0,0.0,0.41,0.03,0.19,0.05,0.03,0.03,0.08
757,L78yVFeyvRo_32.mp3,G,"46% Energizing, pump-up, 31% Angry, 23% Indignant, defiant, 19% Exciting, 15% Annoying, 15% Proud, strong, 12% Euphoric, ecstatic, 8% Anxious, tense, 8% Joyful, cheerful, 8% Triumphant, heroic, 4% Nauseating, revolting, 4% Romantic, loving, 4% Tender, longing",5.4,5.3,5.5,4.4,7.1,5.2,5.4,4.4,4.2,4.5,5.6,https://www.youtube.com/watch?v=L78yVFeyvRo,0.0,0.15,0.08,0.0,0.0,0.0,0.46,0.0,0.23,0.08,0.0,0.0,0.08
758,L93-7vRfxNs_32.mp3,G,"52% Energizing, pump-up, 45% Exciting, 31% Joyful, cheerful, 17% Amusing, 17% Euphoric, ecstatic, 14% Entrancing, 14% Erotic, desirous, 3% Annoying, 3% Anxious, tense, 3% Calm, relaxing, serene, 3% Eerie, mysterious, 3% Indignant, defiant, 3% Painful, 3% Romantic, loving, 3% Scary, fearful",6.3,5.9,5.7,5.5,5.5,5.9,5.5,3.8,5.5,6.1,5.0,https://www.youtube.com/watch?v=L93-7vRfxNs,0.17,0.03,0.03,0.0,0.03,0.0,0.52,0.14,0.03,0.31,0.0,0.03,0.0
759,L9SIS6wBxpI_75.mp3,M,"46% Triumphant, heroic, 35% Proud, strong, 31% Sad, depressing, 15% Anxious, tense, 15% Awe-inspiring, amazing, 12% Transcendent, mystical, 8% Beautiful, 8% Calm, relaxing, serene, 8% Compassionate, sympathetic, 8% Eerie, mysterious, 8% Entrancing, 8% Goose bumps, 8% Indignant, defiant, 8% Scary, fearful, 4% Amusing, 4% Angry, 4% Bittersweet, 4% Energizing, pump-up, 4% Erotic, desirous, 4% Exciting, 4% Painful, 4% Romantic, loving",5.1,6.0,5.8,4.8,5.4,5.4,4.7,3.7,5.4,5.1,5.1,https://www.youtube.com/watch?v=L9SIS6wBxpI,0.04,0.0,0.15,0.08,0.08,0.0,0.04,0.04,0.08,0.0,0.31,0.08,0.46
760,LAyM_QecJ6M_176.mp3,F,"31% Dreamy, 23% Calm, relaxing, serene, 15% Eerie, mysterious, 12% Awe-inspiring, amazing, 12% Transcendent, mystical, 8% Annoying, 8% Beautiful, 8% Entrancing, 8% Sad, depressing, 8% Tender, longing, 8% Triumphant, heroic, 4% Anxious, tense, 4% Erotic, desirous, 4% Euphoric, ecstatic, 4% Indignant, defiant, 4% Nauseating, revolting, 4% Painful, 4% Proud, strong, 4% Romantic, loving",4.2,4.1,4.7,5.0,3.7,3.8,4.9,3.8,5.3,4.8,4.4,https://www.youtube.com/watch?v=LAyM_QecJ6M,0.0,0.08,0.04,0.08,0.23,0.31,0.0,0.04,0.04,0.0,0.08,0.0,0.08
761,LDF0_cBywQs_281.mp3,B,"44% Annoying, 26% Anxious, tense, 19% Eerie, mysterious, 19% Scary, fearful, 15% Angry, 15% Energizing, pump-up, 11% Exciting, 11% Painful, 7% Erotic, desirous, 7% Euphoric, ecstatic, 7% Nauseating, revolting, 7% Sad, depressing, 4% Calm, relaxing, serene, 4% Dreamy, 4% Entrancing, 4% Goose bumps, 4% Indignant, defiant, 4% Triumphant, heroic",4.3,2.7,3.5,3.5,5.3,3.0,3.9,5.1,3.5,3.7,4.0,https://www.youtube.com/watch?v=LDF0_cBywQs,0.0,0.44,0.26,0.0,0.04,0.04,0.15,0.07,0.04,0.0,0.07,0.19,0.04
762,LI_mwl3QcYA_0.mp3,A,"54% Amusing, 46% Joyful, cheerful, 29% Exciting, 23% Energizing, pump-up, 20% Euphoric, ecstatic, 11% Annoying, 6% Transcendent, mystical, 3% Beautiful, 3% Dreamy, 3% Entrancing, 3% Proud, strong, 3% Triumphant, heroic",5.7,5.0,5.2,4.6,4.8,5.1,5.3,4.6,5.5,6.2,6.2,https://www.youtube.com/watch?v=LI_mwl3QcYA,0.54,0.11,0.0,0.03,0.0,0.03,0.23,0.0,0.0,0.46,0.0,0.0,0.03
763,LOZuxwVk7TU_1.mp3,G,"64% Energizing, pump-up, 32% Exciting, 24% Joyful, cheerful, 16% Amusing, 16% Anxious, tense, 12% Eerie, mysterious, 12% Euphoric, ecstatic, 8% Annoying, 8% Entrancing, 4% Nauseating, revolting, 4% Proud, strong, 4% Romantic, loving, 4% Sad, depressing, 4% Scary, fearful",6.8,5.9,6.1,5.6,6.2,7.0,5.4,4.1,5.1,6.4,7.9,https://www.youtube.com/watch?v=LOZuxwVk7TU,0.16,0.08,0.16,0.0,0.0,0.0,0.64,0.0,0.0,0.24,0.04,0.04,0.0
764,LOtkH5amC7s_15.mp3,J,"41% Joyful, cheerful, 33% Energizing, pump-up, 30% Exciting, 22% Amusing, 19% Calm, relaxing, serene, 15% Triumphant, heroic, 11% Entrancing, 11% Proud, strong, 7% Beautiful, 7% Dreamy, 7% Romantic, loving, 4% Bittersweet, 4% Erotic, desirous, 4% Goose bumps",5.4,4.9,5.3,6.1,4.4,4.9,6.0,4.1,5.7,5.3,5.2,https://www.youtube.com/watch?v=LOtkH5amC7s,0.22,0.0,0.0,0.07,0.19,0.07,0.33,0.04,0.0,0.41,0.0,0.0,0.15
765,LTrk4X9ACtw_12.mp3,J,"36% Joyful, cheerful, 25% Dreamy, 22% Calm, relaxing, serene, 19% Energizing, pump-up, 19% Exciting, 17% Beautiful, 14% Amusing, 14% Awe-inspiring, amazing, 14% Entrancing, 14% Transcendent, mystical, 8% Eerie, mysterious, 8% Euphoric, ecstatic, 8% Proud, strong, 6% Compassionate, sympathetic, 6% Tender, longing, 6% Triumphant, heroic, 3% Bittersweet, 3% Erotic, desirous, 3% Nauseating, revolting, 3% Romantic, loving",6.4,5.8,5.6,5.2,4.9,6.6,5.9,2.3,5.8,7.0,5.6,https://www.youtube.com/watch?v=LTrk4X9ACtw,0.14,0.0,0.0,0.17,0.22,0.25,0.19,0.03,0.0,0.36,0.0,0.0,0.06
766,LYI2Gwxqiag_31.mp3,G,"30% Eerie, mysterious, 30% Energizing, pump-up, 24% Entrancing, 16% Annoying, 16% Exciting, 14% Euphoric, ecstatic, 11% Anxious, tense, 8% Awe-inspiring, amazing, 8% Erotic, desirous, 8% Indignant, defiant, 8% Proud, strong, 8% Transcendent, mystical, 5% Amusing, 5% Angry, 5% Bittersweet, 3% Beautiful, 3% Compassionate, sympathetic, 3% Dreamy, 3% Joyful, cheerful, 3% Nauseating, revolting, 3% Romantic, loving, 3% Sad, depressing",5.0,4.8,5.5,4.1,5.4,4.7,4.6,5.1,4.4,5.5,5.4,https://www.youtube.com/watch?v=LYI2Gwxqiag,0.05,0.16,0.11,0.03,0.0,0.03,0.3,0.08,0.08,0.03,0.03,0.0,0.0
767,L_XJ_s5IsQc_12.mp3,G,"30% Energizing, pump-up, 23% Exciting, 20% Amusing, 20% Calm, relaxing, serene, 20% Joyful, cheerful, 17% Dreamy, 13% Compassionate, sympathetic, 13% Proud, strong, 10% Eerie, mysterious, 10% Erotic, desirous, 10% Euphoric, ecstatic, 10% Romantic, loving, 7% Indignant, defiant, 7% Triumphant, heroic, 3% Anxious, tense, 3% Awe-inspiring, amazing, 3% Beautiful, 3% Nauseating, revolting, 3% Tender, longing, 3% Transcendent, mystical",4.4,5.1,4.5,5.6,4.1,4.5,5.7,4.8,4.8,4.8,4.5,https://www.youtube.com/watch?v=L_XJ_s5IsQc,0.2,0.0,0.03,0.03,0.2,0.17,0.3,0.1,0.07,0.2,0.0,0.0,0.07
768,L_XJ_s5IsQc_448.mp3,B,"38% Annoying, 34% Anxious, tense, 31% Energizing, pump-up, 17% Amusing, 14% Exciting, 14% Nauseating, revolting, 10% Joyful, cheerful, 7% Painful, 7% Triumphant, heroic, 3% Calm, relaxing, serene, 3% Euphoric, ecstatic",6.5,4.2,4.0,4.3,5.2,3.5,4.9,3.5,4.8,4.2,3.1,https://www.youtube.com/watch?v=L_XJ_s5IsQc,0.17,0.38,0.34,0.0,0.03,0.0,0.31,0.0,0.0,0.1,0.0,0.0,0.07
769,LaJoDAXkSMw_1644.mp3,E,"53% Calm, relaxing, serene, 40% Sad, depressing, 30% Compassionate, sympathetic, 27% Bittersweet, 23% Beautiful, 23% Tender, longing, 13% Dreamy, 13% Romantic, loving, 10% Awe-inspiring, amazing, 10% Transcendent, mystical, 7% Entrancing, 3% Amusing, 3% Annoying, 3% Eerie, mysterious, 3% Joyful, cheerful, 3% Painful",3.6,6.3,5.9,5.5,3.0,6.6,5.8,2.8,5.7,6.6,6.1,https://www.youtube.com/watch?v=LaJoDAXkSMw,0.03,0.03,0.0,0.23,0.53,0.13,0.0,0.0,0.0,0.03,0.4,0.0,0.0
770,LaJoDAXkSMw_3319.mp3,D,"38% Calm, relaxing, serene, 38% Dreamy, 31% Beautiful, 23% Compassionate, sympathetic, 19% Bittersweet, 19% Romantic, loving, 15% Entrancing, 8% Awe-inspiring, amazing, 8% Sad, depressing, 8% Tender, longing, 8% Transcendent, mystical, 4% Annoying, 4% Exciting, 4% Goose bumps, 4% Triumphant, heroic",4.4,6.3,5.6,6.2,2.9,6.1,5.9,3.1,6.4,6.0,4.7,https://www.youtube.com/watch?v=LaJoDAXkSMw,0.0,0.04,0.0,0.31,0.38,0.38,0.0,0.0,0.0,0.0,0.08,0.0,0.04
771,LaJoDAXkSMw_41.mp3,E,"50% Calm, relaxing, serene, 36% Beautiful, 32% Dreamy, 29% Tender, longing, 18% Compassionate, sympathetic, 18% Romantic, loving, 14% Bittersweet, 11% Euphoric, ecstatic, 11% Joyful, cheerful, 11% Sad, depressing, 7% Awe-inspiring, amazing, 7% Eerie, mysterious, 7% Entrancing, 4% Transcendent, mystical",4.4,6.0,5.1,5.4,3.0,5.7,4.9,3.1,6.1,6.0,4.9,https://www.youtube.com/watch?v=LaJoDAXkSMw,0.0,0.0,0.0,0.36,0.5,0.32,0.0,0.0,0.0,0.11,0.11,0.0,0.0
772,LaJoDAXkSMw_993.mp3,E,"50% Beautiful, 46% Calm, relaxing, serene, 36% Tender, longing, 32% Romantic, loving, 32% Sad, depressing, 25% Dreamy, 21% Compassionate, sympathetic, 18% Bittersweet, 7% Awe-inspiring, amazing, 7% Entrancing, 4% Goose bumps, 4% Scary, fearful",5.3,6.9,6.2,5.9,4.3,6.4,4.6,3.2,6.4,6.5,5.2,https://www.youtube.com/watch?v=LaJoDAXkSMw,0.0,0.0,0.0,0.5,0.46,0.25,0.0,0.0,0.0,0.0,0.32,0.04,0.0
773,Leslie Feist - Lover's Spit (Broken Social Scene)_P4vSxFIc0xo_1.mp3,E,"46% Calm, relaxing, serene, 35% Tender, longing, 31% Sad, depressing, 27% Beautiful, 27% Bittersweet, 27% Romantic, loving, 19% Compassionate, sympathetic, 4% Awe-inspiring, amazing, 4% Dreamy, 4% Goose bumps, 4% Painful, 4% Scary, fearful",4.4,5.4,5.4,5.5,3.8,5.4,5.8,3.4,5.8,4.7,5.1,https://www.youtube.com/watch?v=P4vSxFIc0xo,0.0,0.0,0.0,0.27,0.46,0.04,0.0,0.0,0.0,0.0,0.31,0.04,0.0
774,Leslie Feist - Lover's Spit (Broken Social Scene)_P4vSxFIc0xo_2.mp3,K,"41% Beautiful, 41% Calm, relaxing, serene, 41% Sad, depressing, 30% Bittersweet, 26% Tender, longing, 22% Compassionate, sympathetic, 19% Romantic, loving, 11% Dreamy, 11% Transcendent, mystical, 7% Awe-inspiring, amazing, 4% Angry, 4% Eerie, mysterious, 4% Painful",4.6,5.8,5.2,4.8,4.2,6.2,5.1,3.7,6.1,6.2,5.4,https://www.youtube.com/watch?v=P4vSxFIc0xo,0.0,0.0,0.0,0.41,0.41,0.11,0.0,0.0,0.0,0.0,0.41,0.0,0.0
775,Leslie Feist - Lover's Spit (Broken Social Scene)_P4vSxFIc0xo_3.mp3,E,"43% Calm, relaxing, serene, 29% Tender, longing, 18% Bittersweet, 18% Compassionate, sympathetic, 18% Romantic, loving, 11% Entrancing, 11% Sad, depressing, 7% Dreamy, 7% Erotic, desirous, 7% Joyful, cheerful, 4% Awe-inspiring, amazing, 4% Beautiful, 4% Energizing, pump-up, 4% Exciting, 4% Transcendent, mystical",4.5,5.0,5.0,5.4,3.8,5.8,5.1,3.6,6.0,5.7,5.8,https://www.youtube.com/watch?v=P4vSxFIc0xo,0.0,0.0,0.0,0.04,0.43,0.07,0.04,0.07,0.0,0.07,0.11,0.0,0.0
776,Leslie Feist - Lover's Spit (Broken Social Scene)_P4vSxFIc0xo_4.mp3,K,"25% Dreamy, 21% Sad, depressing, 18% Tender, longing, 14% Bittersweet, 14% Compassionate, sympathetic, 14% Eerie, mysterious, 14% Entrancing, 14% Erotic, desirous, 14% Romantic, loving, 11% Beautiful, 11% Calm, relaxing, serene, 7% Annoying, 7% Exciting, 7% Transcendent, mystical, 4% Amusing, 4% Anxious, tense, 4% Energizing, pump-up, 4% Goose bumps, 4% Scary, fearful, 4% Triumphant, heroic",4.7,4.9,4.3,4.1,4.6,4.7,4.2,5.1,4.8,4.3,3.8,https://www.youtube.com/watch?v=P4vSxFIc0xo,0.04,0.07,0.04,0.11,0.11,0.25,0.04,0.14,0.0,0.0,0.21,0.04,0.04
777,Let The Bodies Hit The Floor (Lyrics)_e8-sMJZTYf0_1.mp3,G,"52% Energizing, pump-up, 33% Exciting, 26% Angry, 22% Euphoric, ecstatic, 22% Indignant, defiant, 15% Proud, strong, 15% Scary, fearful, 15% Triumphant, heroic, 11% Anxious, tense, 11% Eerie, mysterious, 7% Annoying, 7% Bittersweet, 7% Goose bumps, 4% Entrancing, 4% Joyful, cheerful, 4% Transcendent, mystical",6.4,4.6,5.6,4.6,6.7,5.2,4.4,3.6,4.4,5.4,5.5,https://www.youtube.com/watch?v=e8-sMJZTYf0,0.0,0.07,0.11,0.0,0.0,0.0,0.52,0.0,0.22,0.04,0.0,0.15,0.15
